CNPJ,ESPECIALIDADE,ESTABELECIMENTO
35135322000122,Brasileira,Restaurante
35135811000184,Brasileira,Similar
35140303000194,Portuguesa,Restaurante
35140767000109,Brasileira,Restaurante
35141780000174,Brasileira | Cozinha regional | Portuguesa,Restaurante
35142240000105,Brasileira,Restaurante
35142644000107,Brasileira,Similar
35142700000103,Brasileira,Restaurante
35144852000137,Cozinha regional,Similar
35145184000162,Brasileira | Cozinha regional,Restaurante
35145269000140,Americana | Brasileira,Restaurante
35145599000136,Brasileira | Cozinha regional,Restaurante
35146660000160,Brasileira,Similar
35149773000119,Brasileira,Bar
35149862000165,Brasileira,Restaurante
35151004000155,Brasileira,Restaurante
35151607000157,Brasileira,Restaurante
35151926000162,Brasileira,Restaurante
35153949000106,Brasileira,Restaurante
35153949000297,Portuguesa,Similar
35156644000158,Brasileira | Cozinha regional,Similar
35156704000132,Cozinha regional,Restaurante
35157156000165,Espanhola | Italiana | Portuguesa,Restaurante
35157455000108,Brasileira | Italiana,Similar
35157550000101,Brasileira | Cozinha regional,Restaurante
35157638000115,Cozinha regional,Restaurante
35158327000170,Brasileira | Cozinha regional,Restaurante
35158779000152,Alemã | Brasileira | Árabe,Similar
35158879000189,Brasileira | Cozinha regional,Similar
35159266000166,Brasileira,Similar
35159329000184,Brasileira,Similar
35159397000143,Brasileira,Restaurante
35161885000195,Americana,Restaurante
35163510000164,Brasileira,Restaurante
35163660000178,Brasileira | Cozinha regional,Restaurante
35166419000100,Brasileira | Cozinha regional,Similar
35167393000107,Cozinha regional,Bar
35168813000170,Brasileira,Cafeteria
35169459000106,Brasileira,Bar
35170523000160,Brasileira,Restaurante
35171389000112,Americana | Brasileira,Restaurante
35172868000153,Brasileira,Similar
35173990000144,Brasileira | Cozinha regional,Cafeteria
35175608000131,Brasileira,Restaurante
35176489000131,Brasileira | Italiana,Restaurante
35177049000107,Asiática | Tailandesa,Restaurante
35177049000107,Asi?tica | Tailandesa,Restaurante
35177220000170,Cozinha regional,Restaurante
35179789000174,Cozinha regional,Bar
35180696000160,Brasileira | Cozinha regional,Similar
35180698000159,Cozinha regional,Similar
35188152000144,Asiática | Tailandesa,Restaurante
35188152000144,Asi?tica | Tailandesa,Restaurante
35188249000157,Brasileira,Restaurante
35188348000139,Brasileira | Cozinha regional,Restaurante
35188437000185,Italiana,Restaurante
35190280000122,Brasileira,Similar
35191585000159,Brasileira,Cafeteria
35191585000159,Brasileira,Restaurante
35192323000109,Brasileira,Similar
35193779000193,Americana | Brasileira,Restaurante
35195225000125,Brasileira,Restaurante
35196479000168,Brasileira | Cozinha regional,Restaurante
35198036000106,Brasileira,Restaurante
35200960000180,Cozinha regional | Italiana,Cafeteria
35203336000136,Brasileira | Cozinha regional,Restaurante
35205009000113,Cozinha regional,Similar
35208415000130,Brasileira,Restaurante
35209130000113,Brasileira | Cozinha regional | Italiana,Restaurante
35209573000104,Brasileira,Restaurante
35209996000124,Brasileira | Cozinha regional | Italiana,Cafeteria
35212025000133,Brasileira,Similar
35215301000117,Alemã | Cozinha regional | Italiana,Bar
35215301000117,Alem? | Cozinha regional | Italiana,Bar
35216792000110,Brasileira,Bar
35220256000199,Brasileira,Cafeteria
35222732000100,Americana | Brasileira,Bar
35223276000113,Brasileira,Restaurante
35223971000185,Brasileira | Cozinha regional | Italiana,Restaurante
35225334000148,Brasileira,Restaurante
35225951000143,Brasileira,Restaurante
35226017000146,Brasileira,Restaurante
35227238000139,Brasileira,Similar
35230370000108,Brasileira | Cozinha regional,Restaurante
35230914000123,Brasileira,Similar
35231821000113,Cozinha regional,Restaurante
35234598000168,Brasileira | Cozinha regional,Restaurante
35236288000182,Cozinha regional,Restaurante
35236451000107,Brasileira,Similar
35237192000139,Italiana,Restaurante
35237722000149,Brasileira | Cozinha regional | Japonesa,Restaurante
35239603000125,Brasileira,Similar
35239639000109,Brasileira,Cafeteria
35241143000170,Brasileira,Cafeteria
35244975000140,Brasileira,Similar
35247176000127,Brasileira | Cozinha regional | Italiana,Restaurante
35247701000104,Brasileira | Cozinha regional,Restaurante
35250298000172,Brasileira | Italiana,Restaurante
35251163000121,Brasileira | Cozinha regional,Restaurante
35252098000159,Cozinha regional,Restaurante
35252118000191,Brasileira,Bar
35253046000105,Brasileira | Cozinha regional,Restaurante
35253193000177,Brasileira,Restaurante
35253327000150,Brasileira | Cozinha regional,Restaurante
35254131000180,Brasileira,Similar
35255247000133,Italiana,Restaurante
35255449000185,Americana | Brasileira,Similar
35256924000138,Brasileira,Restaurante
35258140000149,Brasileira | Cozinha regional,Restaurante
35263288000171,Portuguesa,Cafeteria
35268408000123,Cozinha regional,Restaurante
35268607000131,Cozinha regional,Restaurante
35269253000140,Brasileira,Restaurante
35270039000103,Cozinha regional | Marroquina,Similar
35271821000147,Cozinha regional,Restaurante
35273706000101,Brasileira,Restaurante
35276175000100,Brasileira,Similar
35277348000105,Brasileira | Cozinha regional,Bar
35278328000159,Brasileira,Restaurante
35279464000163,Brasileira | Cozinha regional | Japonesa,Restaurante
35280511000199,Brasileira | Cozinha regional,Restaurante
35282742000131,Brasileira,Similar
35285267000157,Brasileira | Cozinha regional,Restaurante
35285705000187,Brasileira | Cozinha regional,Similar
35286314000187,Brasileira | Cozinha regional,Similar
35286774000105,Cozinha regional,Restaurante
35290285000127,Brasileira,Bar
35290652000192,Cozinha regional | Japonesa,Restaurante
35292901000189,Japonesa,Restaurante
35294230000195,Brasileira,Cafeteria
35295327000112,Cozinha regional,Restaurante
35295889000166,Brasileira,Restaurante
35299461000191,Brasileira | Cozinha regional,Restaurante
35303213000177,Italiana,Restaurante
35303673000103,Alemã | Brasileira,Restaurante
35304320000110,Brasileira | Portuguesa,Restaurante
35304752000120,Brasileira | Japonesa,Restaurante
35306666000157,Argentina | Brasileira | Espanhola,Bar
35308820000120,Brasileira,Restaurante
35309993000162,Alemã | Brasileira | Italiana,Bar
35313017000183,Brasileira,Restaurante
35313587000173,Japonesa | Portuguesa,Restaurante
35314276000129,Brasileira,Bar
35315257000117,Mexicana,Restaurante
35317459000106,Brasileira,Restaurante
35323194000140,Americana | Brasileira | Cozinha regional,Restaurante
35323756000156,Brasileira,Restaurante
35328013000179,Brasileira | Italiana,Restaurante
35328063000156,Cozinha regional,Restaurante
35328453000126,Brasileira | Cozinha regional,Restaurante
35328907000169,Brasileira,Restaurante
35330431000109,Francesa,Similar
35332523000110,Brasileira,Bar
35333373000169,Brasileira,Restaurante
35335303000140,Brasileira | Cozinha regional,Restaurante
35337659000112,Brasileira | Francesa,Restaurante
35337944000133,Brasileira,Cafeteria
35339065000140,Brasileira,Similar
35339470000169,Brasileira | Cozinha regional | Italiana,Bar
35341477000115,Brasileira | Cozinha regional,Restaurante
35341893000113,Brasileira,Restaurante
35342078000179,Brasileira,Restaurante
35342913000170,Brasileira,Similar
35345014000121,Cozinha regional,Cafeteria
35345315000155,Brasileira | Cozinha regional,Restaurante
35345323000100,Americana,Restaurante
35347702000120,Brasileira,Similar
35347948000100,Brasileira,Restaurante
35349354000120,Tailandesa,Similar
35349419000138,Cozinha regional,Similar
35355085000105,Brasileira,Bar
35355328000105,Brasileira | Italiana,Similar
35358369000155,Brasileira | Cozinha regional,Restaurante
35359586000160,Brasileira,Restaurante
35359742000192,Brasileira,Restaurante
35359818000180,Brasileira,Restaurante
35364574000123,Brasileira | Cozinha regional,Restaurante
35366530000132,Brasileira,Bar
35366787000194,Brasileira,Restaurante
35369440000103,Brasileira | Cozinha regional,Restaurante
35370391000110,Brasileira,Restaurante
35370559000198,Cozinha regional,Similar
35371145000183,Italiana,Restaurante
35371774000103,Brasileira,Restaurante
35372118000125,Brasileira | Cozinha regional,Similar
35373540000103,Cozinha regional,Cafeteria
35374699000134,Brasileira | Italiana,Similar
35377066000180,Brasileira,Restaurante
35378375000174,Brasileira | Cozinha regional,Restaurante
35379320000189,Cozinha regional,Restaurante
35379446000153,Cozinha regional,Restaurante
35380692000125,Brasileira,Similar
35386396000131,Brasileira,Bar
35387995000170,Brasileira,Restaurante
35388384000146,Brasileira,Similar
35393086000144,Brasileira,Bar
35395528000191,Brasileira,Restaurante
35396968000163,Brasileira,Similar
35401470000141,Brasileira,Restaurante
35401661000103,Argentina,Cafeteria
35403882000110,Alemã | Brasileira | Italiana,Cafeteria
35406114000110,Brasileira,Similar
35407591000109,Brasileira,Restaurante
35407877000186,Brasileira,Cafeteria
35409431000190,Cozinha regional,Restaurante
35410668000191,Brasileira,Similar
35411465000110,Brasileira | Francesa,Similar
35412438000161,Brasileira,Similar
35412472000136,Cozinha regional,Restaurante
35415931000135,Brasileira | Cozinha regional | Italiana,Restaurante
35416820000143,Brasileira,Cafeteria
35417350000132,Americana | Brasileira | Cozinha regional,Bar
35422935000140,Brasileira | Cozinha regional,Restaurante
35423689000141,Brasileira,Restaurante
35423709000184,Brasileira,Restaurante
35423880000193,Cozinha regional,Restaurante
35423923000130,Brasileira,Restaurante
35424202000145,Brasileira,Similar
35425169000178,Italiana,Restaurante
35425356000232,Brasileira,Bar
35427428000108,Brasileira,Restaurante
35430071000109,Americana,Similar
35430407000133,Brasileira,Similar
35430680000168,Brasileira,Similar
35432592000103,Brasileira,Similar
35432838000139,Brasileira | Cozinha regional,Similar
35433121000101,Brasileira,Restaurante
35433147000150,Japonesa,Restaurante
35434844000125,Cozinha regional,Restaurante
35434844000206,Brasileira,Restaurante
35440048000103,Brasileira,Similar
35440128000150,Brasileira,Bar
35441206000131,Brasileira | Cozinha regional,Bar
35441394000106,Brasileira,Similar
35441754000161,Brasileira | Cozinha regional,Restaurante
35441889000127,Brasileira,Restaurante
35443707000157,Brasileira,Restaurante
35444416000183,Cozinha regional,Similar
35445380000152,Cozinha regional,Restaurante
35446857000114,Brasileira,Restaurante
35447158000199,Brasileira | Francesa,Restaurante
35448359000100,Italiana,Similar
35448434000133,Árabe,Restaurante
35448591000149,Brasileira,Restaurante
35449466000153,Brasileira,Restaurante
35453120000129,Brasileira,Similar
35454220000170,Americana | Brasileira | Cozinha regional,Similar
35455386000100,Brasileira,Similar
35455944000138,Brasileira,Cafeteria
35456322000124,Cozinha regional,Cafeteria
35457534000126,Brasileira,Restaurante
35458454000195,Brasileira | Cozinha regional,Similar
35462742000113,Brasileira | Francesa,Similar
35468929000124,Brasileira,Restaurante
35471082000137,Brasileira | Chinesa,Similar
35471896000171,Japonesa,Restaurante
35473175000109,Brasileira | Cozinha regional,Restaurante
35475450000115,Brasileira | Cozinha regional | Italiana,Similar
35475450000115,Brasileira,Similar
35475450000115,Brasileira | Italiana,Similar
35476297000140,Brasileira,Similar
35476570000137,Brasileira | Cozinha regional,Restaurante
35477109000107,Brasileira,Restaurante
35478583000145,Cozinha regional,Restaurante
35479298000149,Brasileira,Restaurante
35480708000171,Brasileira,Bar
35480770000163,Cozinha regional,Similar
35481397000165,Brasileira,Cafeteria
35481952000159,Brasileira | Francesa | Italiana,Bar
35483579000175,Brasileira,Cafeteria
35485092000121,Brasileira,Bar
35485152000106,Americana,Bar
35485817000181,Brasileira,Restaurante
35490205000187,Brasileira,Restaurante
35490771000199,Brasileira | Cozinha regional | Italiana,Cafeteria
35491250000156,Americana,Restaurante
35491557000157,Brasileira | Espanhola | Italiana,Similar
35493920000173,Italiana,Similar
35494810000126,Italiana | Portuguesa,Bar
35495002000183,Brasileira,Restaurante
35495156000175,Brasileira | Cozinha regional,Bar
35499878000106,Americana | Brasileira,Cafeteria
35500365000160,Cozinha regional,Cafeteria
35501036000133,Japonesa,Restaurante
35501158000120,Cozinha regional,Restaurante
35504686000132,Brasileira,Similar
35505500000160,Brasileira | Cozinha regional | Italiana,Bar
35506891000137,Italiana,Restaurante
35507566000199,Brasileira,Restaurante
35510105000175,Brasileira | Cozinha regional,Restaurante
35516171000152,Brasileira | Italiana,Restaurante
35517046000167,Brasileira,Similar
35517271000101,Brasileira,Similar
35517672000153,Brasileira,Similar
35520564000130,Brasileira,Bar
35523900000106,Japonesa,Restaurante
35525648000166,Cozinha regional,Similar
35532752000188,Asiática | Cozinha regional | Francesa,Restaurante
35532857000137,Brasileira,Bar
35533621000115,Brasileira | Cozinha regional,Restaurante
35533741000112,Brasileira,Similar
35533779000195,Brasileira,Restaurante
35534475000142,Brasileira,Bar
35534742000181,Cozinha regional,Restaurante
35535381000198,Cozinha regional,Restaurante
35536069000119,Brasileira | Cozinha regional,Restaurante
35537187000141,Brasileira | Cozinha regional,Restaurante
35539475000135,Brasileira | Portuguesa,Restaurante
35540796000150,Brasileira,Similar
35542348000195,Portuguesa,Similar
35542937000173,Brasileira,Bar
35543234000160,Brasileira,Restaurante
35543269000107,Cozinha regional,Restaurante
35543538000127,Cozinha regional,Similar
35544778000146,Brasileira | Cozinha regional,Cafeteria
35546159000190,Cozinha regional,Restaurante
35546159000190,Brasileira | Cozinha regional,Restaurante
35547950000115,Portuguesa,Bar
35550339000146,Japonesa,Restaurante
35551931000162,Brasileira | Cozinha regional | Italiana,Restaurante
35552544000140,Brasileira | Cozinha regional,Restaurante
35554315000165,Americana,Restaurante
35557731000117,Italiana,Restaurante
35558206000116,Italiana,Bar
35561445000125,Brasileira,Bar
35562204000109,Brasileira | Italiana,Cafeteria
35562730000160,Brasileira | Cozinha regional,Similar
35563391000137,Brasileira | Francesa,Restaurante
35563576000141,Brasileira,Similar
35564555000140,Cozinha regional,Similar
35566828000196,Italiana,Similar
35567248000113,Cozinha regional,Restaurante
35567887000189,Brasileira,Restaurante
35568693000106,Brasileira,Bar
35571631000145,Brasileira,Bar
35572220000174,Brasileira,Bar
35574709000185,Brasileira,Restaurante
35574802000190,Brasileira,Cafeteria
35574909000138,Brasileira | Cozinha regional,Restaurante
35575095000156,Brasileira,Restaurante
35575344000103,Chinesa | Japonesa,Restaurante
35576540000100,Italiana,Restaurante
35578212000135,Cozinha regional,Similar
35578502000189,Brasileira,Similar
35579092000190,Brasileira | Cozinha regional,Cafeteria
35579198000194,Brasileira | Cozinha regional,Restaurante
35582965000114,Brasileira | Cozinha regional,Similar
35584411000156,Chinesa,Similar
35584632000124,Cozinha regional,Similar
35584772000100,Chinesa | Japonesa,Restaurante
35585476000116,Brasileira | Cozinha regional,Restaurante
35585802000195,Brasileira | Italiana,Restaurante
35586062000101,Brasileira,Similar
35586976000172,Brasileira | Cozinha regional,Restaurante
35587029000104,Brasileira,Similar
35588363000174,Brasileira | Cozinha regional,Restaurante
35588465000190,Brasileira | Cozinha regional | Italiana,Restaurante
35590036000157,Brasileira,Restaurante
35591022000158,Brasileira,Bar
35591240000192,Brasileira,Restaurante
35592847000197,Brasileira | Portuguesa,Bar
35593450000110,Brasileira | Italiana,Bar
35593688000145,Americana,Restaurante
35593949000127,Americana | Brasileira | Cozinha regional,Similar
35595007000188,Brasileira,Restaurante
35607733000173,Brasileira,Restaurante
35607799000163,Cozinha regional,Restaurante
35609272000178,Cozinha regional,Restaurante
