CNPJ,ESTABELECIMENTO
3349877000180,Bar
3350407000137,Restaurante
3350588000100,Restaurante
3353640000173,Bar
3353890000103,Restaurante
3355311000161,Restaurante
3359204000101,Similar
3361880000110,Restaurante
3365173000100,Restaurante
3365173000282,Restaurante
3370048000180,Restaurante
3371491000175,Restaurante
3376150000192,Restaurante
3377148000138,Restaurante
3377305000105,Restaurante
3378097000169,Bar
3379860000176,Restaurante
3384136000130,Restaurante
3384363000166,Restaurante
3388128000162,Restaurante
3389050000109,Restaurante
3389698000177,Restaurante
3390852000120,Restaurante
3391944000125,Restaurante
3395181000190,Restaurante
3396002000130,Restaurante
3396661000176,Restaurante
3402488000171,Restaurante
3403020000100,Restaurante
3403880000135,Restaurante
3404473000142,Restaurante
3404572000124,Restaurante
3407631000118,Cafeteria
3408771000100,Restaurante
3415158000110,Restaurante
3415979000157,Restaurante
3416354000100,Restaurante
3418070000152,Bar
3422299000160,Restaurante
3427671000121,Restaurante
3430955000177,Restaurante
3433171000100,Restaurante
3433171000283,Restaurante
3434295000100,Restaurante
3436477000102,Restaurante
3436935000103,Restaurante
3438675000105,Restaurante
3445568000104,Restaurante
3449275000103,Similar
3449785000172,Restaurante
3452727000106,Restaurante
3459794000144,Restaurante
3461374000100,Restaurante
3461935000163,Restaurante
3463502000147,Restaurante
3464186000128,Restaurante
3465317000191,Restaurante
3465317000272,Restaurante
3469151000181,Cafeteria
3470693000174,Restaurante
3474576000189,Restaurante
3475252000165,Restaurante
3475267000123,Restaurante
3476288000163,Restaurante
3490977000122,Restaurante
3491930000183,Restaurante
3495840000160,Restaurante
3496022000263,Restaurante
3496536000219,Restaurante
3497178000188,Restaurante
3498633000160,Restaurante
3499306000122,Restaurante
3502936000109,Restaurante
3504618000187,Restaurante
3508465000146,Similar
3520266000153,Restaurante
3521121000177,Restaurante
3526511000130,Restaurante
3529356000105,Restaurante
3532941000164,Restaurante
3542934000143,Restaurante
3550255000116,Restaurante
3558599000171,Restaurante
3560043000110,Restaurante
3560062000146,Restaurante
3560187000176,Similar
3568849000154,Similar
3569434000103,Restaurante
3569924000100,Restaurante
3570521000172,Restaurante
3571057000139,Restaurante
3572023000169,Restaurante
3574234000130,Restaurante
3574984000102,Restaurante
3575262000172,Restaurante
3578236000106,Restaurante
3578412000100,Restaurante
3587338000180,Restaurante
3591909000150,Restaurante
3593773000117,Restaurante
3593773000206,Restaurante
3593773000389,Restaurante
3593773000460,Restaurante
3595555000111,Restaurante
3603514000120,Similar
3603739002049,Restaurante
3612506000140,Restaurante
3615271000140,Restaurante
3616785000110,Restaurante
3616827000970,Restaurante
3617486000108,Restaurante
3620699000180,Restaurante
3621761000159,Restaurante
3626011000250,Restaurante
3627723000103,Similar
3635326000183,Restaurante
3640022000104,Restaurante
3644843001271,Restaurante
3645998000170,Similar
3645998000250,Similar
3649906000120,Restaurante
3649906000200,Restaurante
3653168000194,Restaurante
3656427000130,Restaurante
3659308000131,Cafeteria
3662644000133,Restaurante
3662703000173,Restaurante
3665927000139,Restaurante
3674024000114,Restaurante
3674526000145,Similar
3676428000147,Similar
3677011000280,Restaurante
3678192000188,Restaurante
3680381000195,Similar
3684328000162,Similar
3684943000179,Restaurante
3686001000120,Restaurante
3694282000162,Restaurante
3695050000129,Bar
3695266000194,Restaurante
3697289000138,Restaurante
3700696000157,Restaurante
3707884000107,Restaurante
3715598000193,Restaurante
3716136000190,Bar
3720726000197,Restaurante
3722508000191,Restaurante
3722508000434,Restaurante
3722508000787,Restaurante
3722874000140,Restaurante
3725764000132,Restaurante
3730874000192,Similar
3730968000161,Cafeteria
3734057000102,Cafeteria
3735469000167,Restaurante
3735926000113,Restaurante
3738023000196,Restaurante
3742585000103,Restaurante
3746632000197,Similar
3750183000150,Restaurante
3754198000197,Restaurante
3756654000138,Restaurante
3756893000198,Restaurante
3776210000164,Restaurante
3776210000245,Restaurante
3776210000326,Restaurante
3776210000750,Restaurante
3776210001055,Restaurante
3777508000199,Restaurante
3779045000102,Restaurante
3787596000100,Restaurante
3788862000119,Restaurante
3789455000126,Bar
3797763000101,Cafeteria
3803709000113,Bar
3804365000167,Restaurante
3808132000132,Restaurante
3816316000144,Restaurante
3818211000124,Restaurante
3821134000161,Restaurante
3822233000168,Restaurante
3823696000144,Restaurante
3826032000139,Restaurante
3829098000182,Restaurante
3829098000263,Restaurante
3829098000344,Restaurante
3831249000137,Restaurante
3840057000197,Restaurante
3841184000100,Similar
3841372000139,Restaurante
3841459000106,Similar
3843968000178,Restaurante
3852211000140,Restaurante
3855931000160,Similar
3857534000127,Restaurante
3858435000160,Restaurante
3859488000103,Similar
3865659000107,Restaurante
3866186000154,Cafeteria
3867005000104,Restaurante
3867185000124,Restaurante
3867308000127,Restaurante
3867398000156,Restaurante
3872291000104,Restaurante
3872357000158,Similar
3873837000133,Restaurante
3874957000155,Restaurante
3875130000166,Restaurante
3875130000247,Restaurante
3875410000174,Cafeteria
3875410000336,Cafeteria
3876515000148,Restaurante
3881635000133,Restaurante
3887314000146,Restaurante
3887522000145,Restaurante
3896407000137,Restaurante
3896904000135,Restaurante
3898603000140,Restaurante
3901178000100,Bar
3903554000197,Restaurante
3908162000110,Similar
3909885000134,Restaurante
3911760000149,Restaurante
3928813000134,Restaurante
3929967000140,Similar
3930680000300,Restaurante
3931499000149,Restaurante
3938378000129,Restaurante
3942231000102,Cafeteria
3942231000293,Restaurante
3942231000374,Restaurante
3942231000455,Restaurante
3942231000536,Restaurante
3942231000617,Restaurante
3942231000706,Restaurante
3942231000889,Restaurante
3942231000960,Restaurante
3942231001001,Restaurante
3942231001184,Restaurante
3948770000159,Similar
3949913000147,Restaurante
3953506000103,Similar
3955560000198,Restaurante
3957108000165,Restaurante
3959758000140,Restaurante
3969459000196,Restaurante
3971027000110,Restaurante
3971027000209,Restaurante
3974700000175,Similar
3978115000143,Restaurante
3978676000142,Restaurante
3978733000193,Similar
3980863000160,Restaurante
3986146000146,Restaurante
3993298000176,Restaurante
3993298000257,Restaurante
3993298000338,Restaurante
3993747000186,Restaurante
3996379000120,Restaurante
3999221000103,Restaurante
4001812000102,Restaurante
4005395000176,Restaurante
4006465000291,Similar
4009504000123,Restaurante
4013183000130,Restaurante
4015140000194,Restaurante
4017015000113,Restaurante
4020428000157,Restaurante
4027102000151,Similar
4029282000100,Cafeteria
4030531000188,Similar
4033246000200,Restaurante
4034983000138,Restaurante
4035073000170,Restaurante
4035322000127,Restaurante
4037273000676,Restaurante
4037273000919,Restaurante
4048164000140,Cafeteria
4066731000190,Restaurante
4067668000107,Restaurante
4067835000110,Similar
4071512000108,Restaurante
4071928000118,Similar
4075979000118,Restaurante
4076099000166,Restaurante
4076345000180,Restaurante
4078536000180,Cafeteria
4080618000160,Similar
4085525000128,Cafeteria
4087365000156,Restaurante
4088382000108,Cafeteria
4094511000170,Restaurante
4094778000168,Restaurante
4095928000158,Restaurante
4104898000107,Restaurante
4104898000522,Restaurante
4112772000176,Restaurante
4114954000186,Similar
4116689000175,Restaurante
4121556000197,Restaurante
4123239000100,Restaurante
4126312000105,Restaurante
4126326000110,Restaurante
4126722000148,Restaurante
4126722000229,Restaurante
4126722000300,Restaurante
4126722000490,Restaurante
4126722000571,Restaurante
4126722000652,Restaurante
4127398000182,Similar
4131972000176,Restaurante
4135021000175,Restaurante
4136927000295,Restaurante
4141977000180,Restaurante
4149576000176,Restaurante
4149637000448,Restaurante
4149637000790,Restaurante
4149637000871,Restaurante
4149637000952,Restaurante
4149637001096,Restaurante
4149637001681,Restaurante
4149637002068,Restaurante
4149637002300,Restaurante
4149637002491,Restaurante
4149637002734,Restaurante
4149637002815,Restaurante
4149637002904,Restaurante
4149637003030,Restaurante
4149637003110,Restaurante
4149637003200,Restaurante
4149637003382,Restaurante
4149637003463,Restaurante
4149637003544,Restaurante
4149637003625,Restaurante
4149637003706,Restaurante
4149637003897,Restaurante
4149637003978,Restaurante
4149637004869,Restaurante
4149637005164,Restaurante
4149637005245,Restaurante
4149637005407,Restaurante
4149637005679,Restaurante
4149637005830,Restaurante
4149637006489,Restaurante
4152844000109,Cafeteria
4153882000186,Restaurante
4155096000380,Restaurante
4155292000192,Restaurante
4159571000124,Restaurante
4159963000193,Restaurante
4163038000136,Bar
4165956000102,Restaurante
4171847000190,Similar
4172042000160,Restaurante
4173083000171,Restaurante
4176193000197,Restaurante
4180943000102,Restaurante
4182004000199,Cafeteria
4186834000194,Restaurante
4187251000188,Cafeteria
4189159000157,Restaurante
4189504000152,Restaurante
4189879000112,Restaurante
4192631000100,Restaurante
4197942000162,Restaurante
4203644000138,Restaurante
4206446000128,Restaurante
4210762000173,Similar
4211169000141,Restaurante
4211291000118,Restaurante
4216802000194,Restaurante
4220025000151,Cafeteria
4222684000127,Restaurante
4225903000121,Restaurante
4226527000190,Restaurante
4231857000173,Restaurante
4238256000192,Restaurante
4250388000130,Similar
4252066000120,Restaurante
4253180000174,Similar
4263173000153,Restaurante
4263853000177,Cafeteria
4267434000103,Restaurante
4268760000135,Restaurante
4270788000107,Restaurante
4282640000192,Restaurante
4294151000150,Restaurante
4296594000180,Restaurante
4296809000163,Restaurante
4299778000102,Restaurante
4302869000141,Restaurante
4304018000138,Restaurante
4306315000627,Cafeteria
4307491000179,Similar
4313429000190,Restaurante
4314510000194,Restaurante
4315157000167,Restaurante
4315157000248,Restaurante
4315539000190,Restaurante
4315539000271,Similar
4320541000158,Restaurante
4324515000106,Restaurante
4324929000127,Restaurante
4328700000160,Similar
4328798000156,Restaurante
4330434000100,Restaurante
4332769000168,Restaurante
4333190000110,Restaurante
4335510000170,Restaurante
4336815000105,Similar
4338180000177,Restaurante
4338859000166,Restaurante
4339569000137,Restaurante
4341874000163,Restaurante
4342454000100,Restaurante
4344804000169,Restaurante
4344809000191,Restaurante
4346266000141,Restaurante
4352401000161,Restaurante
4353590000197,Restaurante
4355672000170,Restaurante
4363127000126,Restaurante
4364716000129,Restaurante
4369265000112,Restaurante
4371946000115,Cafeteria
4372186000160,Restaurante
4375510000102,Restaurante
4379490000130,Restaurante
4385237000199,Restaurante
4389132000108,Restaurante
4389215000105,Restaurante
4390429000193,Restaurante
4394389000158,Restaurante
4403697000100,Restaurante
4404354000152,Restaurante
4405582000147,Restaurante
4409291000127,Restaurante
4409291000399,Restaurante
4409291000470,Restaurante
4414233000191,Restaurante
4418632000120,Restaurante
4429029000144,Restaurante
4429764000158,Restaurante
4432247000138,Restaurante
4437628000100,Restaurante
4438224000130,Similar
4439383000150,Restaurante
4441266000120,Restaurante
4441935000164,Restaurante
4441935000245,Similar
4449779000188,Restaurante
4451537000129,Restaurante
4457897000138,Restaurante
4462689000127,Restaurante
4467483000190,Similar
4467483000785,Similar
4467613000194,Restaurante
4473824000130,Restaurante
4474544000146,Restaurante
4475873000101,Similar
4479182000186,Restaurante
4480394000183,Restaurante
4483088000109,Restaurante
4483230000100,Restaurante
4483287000109,Restaurante
4483679000178,Restaurante
4484260000130,Cafeteria
4486273000149,Restaurante
4488108000126,Restaurante
4488803000198,Restaurante
4497684000130,Restaurante
4499302000107,Cafeteria
4502147000130,Restaurante
4503457000170,Restaurante
4506582000133,Restaurante
4508988000155,Restaurante
4509961000187,Restaurante
4514473000168,Restaurante
4514798000140,Restaurante
4516178000140,Restaurante
4525642000165,Cafeteria
4529726000177,Similar
4529726000258,Similar
4530949000154,Restaurante
4534769000140,Restaurante
4535250000187,Restaurante
4539316000107,Similar
4550038000199,Restaurante
4550508000114,Restaurante
4551430000152,Restaurante
4553682000110,Restaurante
4554669000186,Restaurante
4557530000196,Restaurante
4559083000104,Restaurante
4566408000186,Restaurante
4566459000108,Restaurante
4568822000124,Restaurante
4575124000156,Restaurante
4577251000194,Cafeteria
4578665000138,Restaurante
4582509000140,Restaurante
4589335000148,Bar
4589542000100,Restaurante
4589902000166,Restaurante
4591314000167,Similar
4600862000106,Similar
4601165000170,Similar
4604684000191,Restaurante
4605173000194,Restaurante
4606375000150,Restaurante
4609098000130,Restaurante
4610354000109,Restaurante
4612510000170,Restaurante
4613309000108,Restaurante
4614351000143,Restaurante
4619173000143,Restaurante
4621333000199,Restaurante
4633436000179,Restaurante
4636281000124,Cafeteria
4636281000205,Restaurante
4640650000152,Restaurante
4643450000153,Restaurante
4652578000183,Restaurante
4654933000153,Restaurante
4655329000141,Restaurante
4662259000159,Restaurante
4673889000129,Restaurante
4674017000185,Restaurante
4676343000121,Bar
4677901000173,Restaurante
4679514000176,Restaurante
4679664000180,Restaurante
4681614000137,Restaurante
4682394000166,Bar
4684125000139,Restaurante
4686695000168,Similar
4697786000107,Restaurante
4697980000184,Restaurante
4699392000180,Similar
4699703000100,Restaurante
4701261000190,Bar
4707173000103,Similar
4708231000105,Similar
4708618000161,Restaurante
4709252000145,Cafeteria
4709921000189,Cafeteria
4712541000101,Cafeteria
4716892000182,Restaurante
4716900000190,Restaurante
4719451000134,Bar
4722220000180,Restaurante
4722220000260,Restaurante
4724311000154,Restaurante
4725250000140,Bar
4725250000220,Bar
4725250000301,Similar
4726091000106,Bar
4727175000156,Restaurante
4727175000237,Restaurante
4733498000152,Restaurante
4735487000101,Restaurante
4736718000100,Restaurante
4739000000169,Restaurante
4739000000240,Restaurante
4739000000754,Restaurante
4739000000835,Restaurante
4739000001300,Restaurante
4739864000180,Restaurante
4744117000130,Restaurante
4745804000170,Restaurante
4747600000179,Bar
4757796000182,Restaurante
4757989000133,Restaurante
4758286000120,Restaurante
4760751000167,Restaurante
4761273000100,Cafeteria
4767327000144,Restaurante
4768477003430,Restaurante
4771723000145,Restaurante
4775320000174,Restaurante
4779340000113,Restaurante
4785757000199,Restaurante
4786763000160,Restaurante
4787226000135,Cafeteria
4788996000100,Restaurante
4789671000134,Restaurante
4791726000140,Restaurante
4792762000129,Restaurante
